ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_EquivalentDiameter,ImagePath,Day,Well,Tile,z,Condition
21,40,39637.12076,224.6498377,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,41,35574.06306,212.8245847,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,42,38631.76681,221.7825358,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,43,39506.24628,224.2786549,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,44,39964.30696,225.5751227,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,45,39803.68828,225.1213671,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,46,58143.96193,272.0867355,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,47,48964.90184,249.6879039,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,48,40404.52112,226.8140958,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,49,36989.88697,217.0184021,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,50,45621.65378,241.0130571,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,51,42040.45211,231.3602518,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,52,55907.1981,266.801903,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,53,44901.84414,239.1041689,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,54,48417.60857,248.2885698,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,55,43182.62939,234.4820492,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
22,1,55675.19334,266.2477377,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,2,74592.50446,308.1787248,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,3,58024.98513,271.8082148,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,4,48762.64128,249.1716741,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,5,54848.30458,264.2631839,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,6,64800.71386,287.240024,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,7,39369.42296,223.8899421,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,8,32873.28971,204.5863447,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,9,45907.1981,241.7661267,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,10,49321.83224,250.5963033,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,11,32468.76859,203.3236832,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,12,33468.17371,206.4291701,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,13,57019.63117,269.4432208,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,14,33831.05294,207.5452588,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,15,33384.88995,206.1721661,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,16,43444.37835,235.1916251,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,17,58953.00416,273.9731669,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,18,43075.55027,234.1911484,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,19,32504.46163,203.4354097,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,20,36829.26829,216.5467173,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,21,51618.08447,256.3633874,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,22,51986.91255,257.2776572,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,23,35800.11898,213.4997124,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,24,28370.01785,190.057435,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,25,82498.51279,324.0993194,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,26,34170.13682,208.582764,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,27,48786.43664,249.2324625,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,28,34074.95538,208.2920562,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,29,33069.60143,205.1963067,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,30,57656.15705,270.9429814,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,31,65871.50506,289.6035309,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,32,32653.18263,203.900278,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,33,36287.92385,214.9493421,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,34,35234.97918,211.8078583,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,35,52337.89411,258.1446813,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,36,37757.28733,219.2580017,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,37,36936.34741,216.8612878,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,38,36972.04045,216.9660433,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,39,45258.77454,240.0526223,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,40,46728.13801,243.918251,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,41,30095.18144,195.7507985,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,42,30791.19572,198.0014344,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,43,46977.98929,244.5694864,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,44,41546.69839,229.9976073,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,45,32409.28019,203.1373357,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,46,34122.5461,208.4374608,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,47,50582.98632,253.779941,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,48,35270.67222,211.9151119,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,49,38500.89233,221.406546,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,50,67257.58477,292.6346128,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,51,49268.29268,250.4602534,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,52,44610.35098,238.3267987,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,53,72004.75907,302.785909,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,54,52040.45211,257.4101038,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
22,55,52076.14515,257.4983638,/app/data/Plaque 2 test/D21_D4.jpg,D21,D4,,,
23,1,44247.47174,237.3554945,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,2,47358.71505,245.5585242,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,3,36139.20286,214.5084199,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,4,41528.85187,229.9482038,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,5,52212.96847,257.8364137,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,6,41713.26591,230.4581951,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,7,38143.96193,220.377859,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,8,33759.66686,207.3261751,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,9,50047.59072,252.4333013,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,10,30577.03748,197.3116653,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,11,31433.67043,200.0564726,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,12,39381.32064,223.92377,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,13,47941.70137,247.0653153,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,14,33146.93635,205.4360975,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,15,31671.62403,200.812261,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,16,40029.7442,225.7597247,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,17,39756.09756,224.9867453,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,18,30350.98156,196.5809501,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,19,33396.78763,206.2089006,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,20,31653.77751,200.7556756,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,21,46311.71921,242.8289774,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,22,37031.52885,217.1405235,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,23,28566.32957,190.7138706,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,24,37834.62225,219.4824303,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,25,42908.98275,233.7379166,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,26,31261.15407,199.5067357,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,27,37798.92921,219.3788764,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,28,32647.23379,203.8817037,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,29,56049.97026,267.1423565,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,30,38941.10648,222.6687151,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,31,33729.92267,207.2348218,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,32,40725.75848,227.7139569,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,33,35776.32362,213.4287469,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,34,43854.8483,236.3000785,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,35,35901.24926,213.801053,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,36,37364.66389,218.115033,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,37,36609.16121,215.8986608,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,38,54419.9881,263.2293313,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,39,53444.37835,260.8591496,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,40,59060.08328,274.2218692,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,41,41618.08447,230.1951149,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,42,53188.57823,260.2341275,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,43,39089.82748,223.0935099,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,44,42944.67579,233.8351117,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,45,42795.95479,233.4298653,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,46,53242.11779,260.3650703,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,47,38590.12493,221.6629719,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,48,67787.03153,293.784154,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,49,60142.77216,276.7239705,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,50,60053.53956,276.5186094,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,51,63254.01547,283.791321,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,52,50832.8376,254.4059335,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,53,57334.91969,270.1871334,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
23,54,50832.8376,254.4059335,/app/data/Plaque 2 test/D21_D5.jpg,D21,D5,,,
24,1,42331.94527,232.16095,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,2,38084.47353,220.2059439,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,3,51731.11243,256.6439129,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,4,62325.99643,281.7018341,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,5,38857.82272,222.4304757,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,6,33462.22487,206.4108232,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,7,59559.78584,275.3795101,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,8,30118.9768,195.8281704,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,9,50779.29804,254.271922,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,10,46246.28198,242.6573613,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,11,42325.99643,232.1446369,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,12,34949.43486,210.9478669,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,13,33438.42951,206.3374197,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,14,30779.29804,197.9631769,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,15,48649.61333,248.8827264,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,16,42088.04283,231.4911672,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,17,57900.05949,271.5154607,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,18,40820.93992,227.9799003,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,19,49286.1392,250.5056116,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,20,35121.95122,211.4678632,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,21,32147.53123,202.3153678,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,22,48548.48305,248.6239097,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,23,38465.19929,221.3038925,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,24,49405.116,250.8077898,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,25,55722.78406,266.3615066,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,26,33973.8251,207.9827339,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,27,38720.99941,222.0385274,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,28,55669.2445,266.2335131,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,29,30797.14456,198.0205603,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,30,43688.28079,235.8508994,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,31,50410.46996,253.3468054,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,32,57549.07793,270.6912665,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,33,46519.92861,243.3742236,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,34,43325.40155,234.8693563,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,35,45758.4771,241.3741961,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,36,45086.25818,239.594672,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,37,45520.5235,240.7457801,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,38,48893.51576,249.5058271,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,39,56400.95181,267.9774659,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,40,81403.92623,321.9420724,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,41,41552.64723,230.0140727,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,42,37370.61273,218.1323954,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,43,40059.4884,225.8435847,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,44,40249.85128,226.3795537,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,45,44271.2671,237.4193083,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,46,75240.92802,309.5153065,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,47,66835.21713,291.7143148,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,48,54182.0345,262.6532104,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,49,41302.79595,229.321506,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,50,37418.20345,218.2712448,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,51,74158.23914,307.2803323,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,52,54997.02558,264.6212157,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,53,64271.2671,286.0641866,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,54,52278.40571,257.9979331,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
24,55,58072.57585,271.9196573,/app/data/Plaque 2 test/D21_D6.jpg,D21,D6,,,
